,created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
1906,Fri Jun 18 20:43:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Almost everyone in the U.S. lives within 5 miles of a #COVID19 vaccination site.

Ways to find a COVID-19 vaccine n… https://t.co/x2zBtrLMQ3",0.0,0.0,en,338,233,OpenMarketingTV,18753,20134,,"[{'text': 'COVID19', 'indices': [66, 74]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}]",Amsterdam
1907,Fri Jun 18 20:43:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine… https://t.co/LmE1AJuLg5",0.5,0.6944444444444444,en,87,47,OpenMarketingTV,18753,20134,,"[{'text': 'COVID19', 'indices': [27, 35]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [66, 73]}]",Amsterdam
1908,Fri Jun 18 20:43:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer nee… https://t.co/F9Y4aRKaKR",-0.0625,0.25,en,152,99,OpenMarketingTV,18753,20134,,"[{'text': 'COVID19', 'indices': [26, 34]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}]",Amsterdam
1909,Fri Jun 18 20:44:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 va… https://t.co/8xElixEtHg",0.6444444444444445,0.9111111111111111,en,822,274,OpenMarketingTV,18753,20134,,"[{'text': 'WeCanDoThis', 'indices': [44, 56]}, {'text': 'COVID19', 'indices': [121, 129]}]","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]",Amsterdam
1910,Fri Jun 18 20:44:25 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Uganda imposes new anti-coronavirus measures to stem raging pandemic https://t.co/F53R7lUlAV,0.13636363636363635,0.45454545454545453,en,0,0,mayasdolly,569,3092,False,[],[],in rubber forever
1911,Fri Jun 18 20:44:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 va… https://t.co/8xElixEtHg",0.6444444444444445,0.9111111111111111,en,823,275,NobleJtnalger,58,54,,"[{'text': 'WeCanDoThis', 'indices': [44, 56]}, {'text': 'COVID19', 'indices': [121, 129]}]","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]",
1912,Fri Jun 18 20:45:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Ag… https://t.co/cMKcGPIWVY",0.35,0.55,en,67,25,lorrain14602001,261,526,,[],"[{'screen_name': 'Artemis2030', 'name': 'Artemis 2030 🇦🇺', 'id': 1327857595558756352, 'id_str': '1327857595558756352', 'indices': [3, 15]}]",
1913,Fri Jun 18 20:45:38 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer nee… https://t.co/F9Y4aRKaKR",-0.0625,0.25,en,154,100,BroadlawnsMed,668,382,,"[{'text': 'COVID19', 'indices': [26, 34]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}]","Des Moines, Iowa"
1914,Fri Jun 18 20:45:53 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EXC #Adelaide in box seat to host a new #Covid19 vaccine plant, Premier @marshall_steven tells @theTiser as pressur… https://t.co/jiwXZi5Tav",0.13636363636363635,0.45454545454545453,en,6,3,_HenryRoss,7,124,,"[{'text': 'Adelaide', 'indices': [22, 31]}, {'text': 'Covid19', 'indices': [58, 66]}]","[{'screen_name': 'andrew_hough', 'name': 'Andrew Hough', 'id': 320692744, 'id_str': '320692744', 'indices': [3, 16]}, {'screen_name': 'marshall_steven', 'name': 'Steven Marshall, MP', 'id': 93818188, 'id_str': '93818188', 'indices': [90, 106]}, {'screen_name': 'theTiser', 'name': 'The Advertiser', 'id': 9609582, 'id_str': '9609582', 'indices': [113, 122]}]","Adelaide, South Australia"
1915,Fri Jun 18 20:46:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",'One data analysis by researchers at UT Austin suggests that it would have been possible to save lives simply by ta… https://t.co/nj5wy3OQxR,0.0,0.6785714285714286,en,8,5,HTLVnet,537,889,,[],"[{'screen_name': 'CyrilPedia', 'name': 'Thiago Carvalho', 'id': 4160274844, 'id_str': '4160274844', 'indices': [3, 14]}]","Washington, D.C."
